Ticker,Change,Close,Date
IDX:AXX,0.42000000000000004,941.94,2019-04-12
IDX:AXX,0.3475,955.15,2019-04-18
IDX:AXX,0.3725,969.4,2019-04-26
IDX:AXX,0.024,970.48,2019-05-03
IDX:AXX,-0.3375,957.33,2019-05-10
IDX:AXX,0.03199999999999999,958.69,2019-05-17
IDX:AXX,0.038,960.59,2019-05-24
IDX:AXX,-0.015,959.91,2019-05-31
IDX:AXX,-0.4520000000000001,938.43,2019-06-07
IDX:AXX,-0.02400000000000001,937.21,2019-06-14
IDX:AXX,-0.08600000000000001,933.07,2019-06-21
IDX:AXX,-0.294,919.33,2019-06-28
IDX:AXX,-0.05399999999999999,916.82,2019-07-05
IDX:AXX,0.008000000000000002,917.19,2019-07-12
IDX:AXX,-0.06399999999999999,914.24,2019-07-19
IDX:AXX,0.30599999999999994,928.21,2019-07-26
IDX:AXX,-0.15000000000000002,921.34,2019-08-02
IDX:AXX,-0.772,886.02,2019-08-09
IDX:AXX,-0.592,859.98,2019-08-16
IDX:AXX,0.266,871.42,2019-08-23
IDX:AXX,0.0049999999999999975,871.57,2019-08-30
IDX:AXX,0.238,881.99,2019-09-06
IDX:AXX,0.09400000000000001,886.06,2019-09-13
IDX:AXX,0.008000000000000004,886.48,2019-09-20
IDX:AXX,-0.312,872.7,2019-09-27
IDX:AXX,-0.21600000000000003,863.3,2019-10-04
IDX:AXX,0.13999999999999999,869.28,2019-10-11
IDX:AXX,0.262,880.73,2019-10-18
IDX:AXX,0.22999999999999998,890.92,2019-10-25
IDX:AXX,-0.003999999999999998,890.7,2019-11-01
IDX:AXX,0.025999999999999995,891.92,2019-11-08
IDX:AXX,0.009999999999999986,892.3,2019-11-15
IDX:AXX,0.324,906.9,2019-11-22
IDX:AXX,0.34199999999999997,922.48,2019-11-29
IDX:AXX,-0.304,908.39,2019-12-06
IDX:AXX,0.20800000000000002,917.71,2019-12-13
IDX:AXX,0.5,940.93,2019-12-20
IDX:AXX,0.47,954.17,2019-12-27
IDX:AXX,0.45199999999999996,958.26,2019-12-31
IDX:AXX,0.30500000000000005,964.07,2020-01-03
IDX:AXX,-0.049999999999999975,961.65,2020-01-10
IDX:AXX,0.274,974.85,2020-01-17
IDX:AXX,-0.18200000000000002,965.91,2020-01-24
IDX:AXX,-0.308,950.99,2020-01-31
IDX:AXX,0.23000000000000004,961.94,2020-02-07
IDX:AXX,0.07799999999999999,965.71,2020-02-14
IDX:AXX,0.144,972.62,2020-02-21
IDX:AXX,-2.506,856.64,2020-02-28
IDX:AXX,-0.11599999999999992,850.94,2020-03-06
IDX:AXX,-2.654,741.28,2020-03-13
IDX:AXX,-3.2379999999999995,623.58,2020-03-20
IDX:AXX,1.346,664.19,2020-03-27
IDX:AXX,-0.13400000000000004,659.25,2020-04-03
IDX:AXX,3.1325000000000003,745.61,2020-04-09
IDX:AXX,0.47,759.27,2020-04-17
IDX:AXX,0.6,782.15,2020-04-24
IDX:AXX,0.39999999999999997,797.65,2020-05-01
IDX:AXX,0.545,815.11,2020-05-07
IDX:AXX,-0.146,808.8,2020-05-15
IDX:AXX,0.836,843.17,2020-05-22
IDX:AXX,0.9475,875.33,2020-05-29
IDX:AXX,0.642,903.77,2020-06-05
IDX:AXX,-0.8219999999999998,866.99,2020-06-12
IDX:AXX,0.5359999999999999,890.39,2020-06-19
IDX:AXX,-0.15999999999999998,883.14,2020-06-26
IDX:AXX,0.22799999999999998,893.22,2020-07-03
IDX:AXX,-0.24400000000000008,882.33,2020-07-10
IDX:AXX,-0.10399999999999995,877.7,2020-07-17
IDX:AXX,0.13799999999999996,883.76,2020-07-24
IDX:AXX,0.03199999999999997,885.02,2020-07-31
IDX:AXX,1.062,932.92,2020-08-07
IDX:AXX,0.32600000000000007,948.14,2020-08-14
IDX:AXX,0.186,956.96,2020-08-21
IDX:AXX,0.148,964.04,2020-08-28
IDX:AXX,-0.4475,946.81,2020-09-04
IDX:AXX,0.15599999999999997,954.09,2020-09-11
IDX:AXX,0.406,973.52,2020-09-18
IDX:AXX,-0.386,954.33,2020-09-25
IDX:AXX,0.21800000000000003,964.79,2020-10-02
IDX:AXX,0.52,990.01,2020-10-09
IDX:AXX,-0.24799999999999994,977.72,2020-10-16
IDX:AXX,0.05799999999999998,980.45,2020-10-23
IDX:AXX,-0.654,948.6,2020-10-30
IDX:AXX,0.7100000000000001,982.72,2020-11-06
IDX:AXX,0.34199999999999997,999.62,2020-11-13
IDX:AXX,0.6220000000000001,1031.0,2020-11-20
IDX:AXX,0.15399999999999997,1039.0,2020-11-27
IDX:AXX,0.5700000000000001,1068.9,2020-12-04
IDX:AXX,-0.144,1061.2,2020-12-11
IDX:AXX,0.6220000000000001,1094.5,2020-12-18
IDX:AXX,0.7575000000000001,1127.9,2020-12-24
IDX:AXX,0.8566666666666666,1157.0,2020-12-31
IDX:AXX,0.38799999999999996,1179.8,2021-01-08
IDX:AXX,-0.11199999999999999,1173.1,2021-01-15
IDX:AXX,0.376,1195.3,2021-01-22
IDX:AXX,-0.584,1160.7,2021-01-29
IDX:AXX,0.8640000000000001,1211.6,2021-02-05
IDX:AXX,0.13599999999999998,1219.8,2021-02-12
IDX:AXX,-0.09,1214.2,2021-02-19
IDX:AXX,-0.514,1183.3,2021-02-26
IDX:AXX,-0.336,1163.3,2021-03-05
IDX:AXX,0.484,1191.5,2021-03-12
IDX:AXX,0.10800000000000003,1197.7,2021-03-19
IDX:AXX,-0.08600000000000001,1192.5,2021-03-26
IDX:AXX,0.3525,1209.4,2021-04-01
IDX:ASX,1.805,3344.0,2016-02-26
IDX:ASX,0.366,3405.3,2016-03-04
IDX:ASX,-0.21599999999999997,3367.5,2016-03-11
IDX:ASX,0.198,3400.9,2016-03-18
IDX:ASX,-0.33249999999999996,3355.5,2016-03-24
IDX:ASX,0.18,3379.4,2016-04-01
IDX:ASX,0.156,3405.4,2016-04-08
IDX:ASX,0.384,3471.0,2016-04-15
IDX:ASX,-0.09000000000000001,3455.5,2016-04-22
IDX:ASX,-0.196,3421.7,2016-04-29
IDX:ASX,-0.42,3364.2,2016-05-06
IDX:ASX,0.038,3370.3,2016-05-13
IDX:ASX,0.10600000000000001,3387.2,2016-05-20
IDX:ASX,0.36200000000000004,3448.4,2016-05-27
IDX:ASX,-0.23250000000000004,3416.1,2016-06-03
IDX:ASX,-0.28400000000000003,3366.9,2016-06-10
IDX:ASX,-0.33799999999999997,3309.4,2016-06-17
IDX:ASX,0.262,3348.6,2016-06-24
IDX:ASX,1.2360000000000002,3555.4,2016-07-01
IDX:ASX,-0.026000000000000068,3550.2,2016-07-08
IDX:ASX,0.316,3606.7,2016-07-15
IDX:ASX,0.20600000000000002,3643.8,2016-07-22
IDX:ASX,0.05400000000000001,3653.8,2016-07-29
IDX:ASX,0.20599999999999996,3690.8,2016-08-05
IDX:ASX,0.382,3762.0,2016-08-12
IDX:ASX,-0.138,3735.9,2016-08-19
IDX:ASX,-0.03799999999999999,3728.7,2016-08-26
IDX:ASX,0.19,3756.4,2016-09-02
IDX:ASX,-0.294,3701.4,2016-09-09
IDX:ASX,-0.16199999999999998,3670.9,2016-09-16
IDX:ASX,0.49000000000000005,3761.9,2016-09-23
IDX:ASX,-0.03199999999999999,3755.3,2016-09-30
IDX:ASX,0.368,3824.8,2016-10-07
IDX:ASX,-0.076,3809.9,2016-10-14
IDX:ASX,0.010000000000000018,3811.2,2016-10-21
IDX:ASX,-0.10599999999999998,3790.3,2016-10-28
IDX:ASX,-0.7939999999999999,3641.9,2016-11-04
IDX:ASX,0.12799999999999995,3664.1,2016-11-11
IDX:ASX,0.15399999999999997,3692.2,2016-11-18
IDX:ASX,0.14800000000000002,3719.3,2016-11-25
IDX:ASX,-0.296,3665.0,2016-12-02
IDX:ASX,0.6,3775.8,2016-12-09
IDX:ASX,0.14800000000000002,3803.7,2016-12-16
IDX:ASX,0.158,3833.9,2016-12-23
IDX:ASX,0.3433333333333333,3873.2,2016-12-30
IDX:ASX,0.2575,3913.6,2017-01-06
IDX:ASX,0.29400000000000004,3971.7,2017-01-13
IDX:ASX,-0.348,3902.7,2017-01-20
IDX:ASX,-0.02599999999999999,3897.5,2017-01-27
IDX:ASX,0.05199999999999998,3907.7,2017-02-03
IDX:ASX,0.21999999999999997,3950.4,2017-02-10
IDX:ASX,0.092,3968.8,2017-02-17
IDX:ASX,-0.15,3939.2,2017-02-24
IDX:ASX,0.346,4007.5,2017-03-03
IDX:ASX,-0.052000000000000005,3996.6,2017-03-10
IDX:ASX,0.21000000000000002,4038.4,2017-03-17
IDX:ASX,-0.21600000000000003,3995.0,2017-03-24
IDX:ASX,-0.02200000000000002,3990.0,2017-03-31
IDX:ASX,0.10200000000000001,4010.3,2017-04-07
IDX:ASX,0.012499999999999997,4012.3,2017-04-13
IDX:ASX,-0.6250000000000001,3912.6,2017-04-21
IDX:ASX,0.26000000000000006,3962.5,2017-04-28
IDX:ASX,0.28,4006.8,2017-05-05
IDX:ASX,0.32,4071.1,2017-05-12
IDX:ASX,0.08199999999999999,4087.6,2017-05-19
IDX:ASX,0.20600000000000002,4130.1,2017-05-26
IDX:ASX,-0.004999999999999999,4129.1,2017-06-02
IDX:ASX,-0.084,4111.6,2017-06-09
IDX:ASX,-0.12800000000000003,4085.0,2017-06-16
IDX:ASX,-0.10200000000000001,4063.6,2017-06-23
IDX:ASX,-0.30399999999999994,4002.2,2017-06-30
IDX:ASX,0.09399999999999999,4020.8,2017-07-07
IDX:ASX,0.06600000000000002,4033.5,2017-07-14
IDX:ASX,0.22800000000000004,4079.6,2017-07-21
IDX:ASX,-0.182,4042.0,2017-07-28
IDX:ASX,0.356,4114.2,2017-08-04
IDX:ASX,-0.508,4010.3,2017-08-11
IDX:ASX,0.04400000000000006,4018.7,2017-08-18
IDX:ASX,0.178,4054.6,2017-08-25
IDX:ASX,0.13,4075.8,2017-09-01
IDX:ASX,-0.162,4043.3,2017-09-08
IDX:ASX,-0.4,3962.4,2017-09-15
IDX:ASX,0.23200000000000004,4008.9,2017-09-22
IDX:ASX,0.202,4049.9,2017-09-29
IDX:ASX,0.384,4128.1,2017-10-06
IDX:ASX,0.039999999999999994,4137.1,2017-10-13
IDX:ASX,-0.044,4127.9,2017-10-20
IDX:ASX,-0.038000000000000006,4120.2,2017-10-27
IDX:ASX,0.18,4157.0,2017-11-03
IDX:ASX,-0.35,4084.1,2017-11-10
IDX:ASX,-0.15799999999999997,4051.8,2017-11-17
IDX:ASX,0.094,4070.2,2017-11-24
IDX:ASX,-0.25,4018.9,2017-12-01
IDX:ASX,0.22399999999999998,4063.7,2017-12-08
IDX:ASX,0.22199999999999998,4109.0,2017-12-15
IDX:ASX,0.298,4170.2,2017-12-22
IDX:ASX,0.41,4221.8,2017-12-29
IDX:ASX,0.10600000000000001,4268.9,2018-01-12
IDX:ASX,-0.13199999999999998,4240.5,2018-01-19
IDX:ASX,-0.14600000000000002,4209.4,2018-01-26
IDX:ASX,-0.588,4086.7,2018-02-02
IDX:ASX,-0.9019999999999999,3902.9,2018-02-09
IDX:ASX,0.5559999999999999,4012.3,2018-02-16
IDX:ASX,-0.10400000000000001,3991.5,2018-02-23
IDX:ASX,-0.4640000000000001,3899.7,2018-03-02
IDX:ASX,0.476,3993.4,2018-03-09
IDX:ASX,-0.18000000000000002,3957.1,2018-03-16
IDX:ASX,-0.646,3830.3,2018-03-23
IDX:ASX,0.415,3894.2,2018-03-29
IDX:ASX,0.38250000000000006,3953.5,2018-04-06
IDX:ASX,0.24400000000000005,4001.3,2018-04-13
IDX:ASX,0.30599999999999994,4062.3,2018-04-20
IDX:ASX,0.304,4123.9,2018-04-27
IDX:ASX,0.16799999999999998,4158.6,2018-05-04
IDX:ASX,0.4975,4242.0,2018-05-11
IDX:ASX,0.15,4273.8,2018-05-18
IDX:ASX,-0.08400000000000003,4255.2,2018-05-25
IDX:ASX,-0.1,4237.5,2018-06-01
IDX:ASX,-0.00799999999999999,4235.4,2018-06-08
IDX:ASX,-0.11800000000000002,4209.9,2018-06-15
IDX:ASX,0.1,4230.4,2018-06-22
IDX:ASX,-0.12799999999999995,4202.3,2018-06-29
IDX:ASX,-0.072,4187.2,2018-07-06
IDX:ASX,0.128,4213.2,2018-07-13
IDX:ASX,0.054000000000000006,4224.5,2018-07-20
IDX:ASX,0.04,4232.6,2018-07-27
IDX:ASX,-0.12400000000000003,4205.7,2018-08-03
IDX:ASX,0.025999999999999957,4210.7,2018-08-10
IDX:ASX,-0.2659999999999999,4153.8,2018-08-17
IDX:ASX,0.082,4170.9,2018-08-24
IDX:ASX,-0.3875,4106.1,2018-08-31
IDX:ASX,-0.41,4022.0,2018-09-07
IDX:ASX,0.07999999999999999,4038.1,2018-09-14
IDX:ASX,0.446,4128.6,2018-09-21
IDX:ASX,-0.0019999999999999905,4127.9,2018-09-28
IDX:ASX,-0.484,4028.2,2018-10-05
IDX:ASX,-0.8960000000000001,3850.2,2018-10-12
IDX:ASX,0.096,3868.5,2018-10-19
IDX:ASX,-0.354,3800.4,2018-10-26
IDX:ASX,0.5439999999999999,3904.3,2018-11-02
IDX:ASX,-0.010000000000000009,3901.7,2018-11-09
IDX:ASX,-0.30199999999999994,3843.1,2018-11-16
IDX:ASX,-0.15600000000000003,3812.3,2018-11-23
IDX:ASX,0.05999999999999996,3823.3,2018-11-30
IDX:ASX,-0.584,3710.7,2018-12-07
IDX:ASX,0.12599999999999997,3733.0,2018-12-14
IDX:ASX,-0.34400000000000003,3668.7,2018-12-21
IDX:ASX,0.07000000000000006,3675.3,2018-12-28
IDX:ASX,0.11400000000000002,3675.1,2018-12-31
IDX:ASX,0.33999999999999997,3797.1,2019-01-11
IDX:ASX,0.158,3826.1,2019-01-18
IDX:ASX,-0.388,3751.9,2019-01-25
IDX:ASX,0.532,3851.9,2019-02-01
IDX:ASX,0.09799999999999998,3869.4,2019-02-08
IDX:ASX,0.438,3954.6,2019-02-15
IDX:ASX,-0.084,3938.1,2019-02-22
IDX:ASX,-0.13799999999999996,3911.1,2019-03-01
IDX:ASX,-0.06999999999999999,3897.5,2019-03-08
IDX:ASX,0.362,3968.3,2019-03-15
IDX:ASX,-0.12399999999999993,3942.6,2019-03-22
IDX:ASX,0.184,3978.3,2019-03-29
IDX:ASX,0.44400000000000006,4067.4,2019-04-05
IDX:ASX,0.012,4069.9,2019-04-12
IDX:ASX,0.09,4084.7,2019-04-18
IDX:ASX,-0.06999999999999999,4072.7,2019-04-26
IDX:ASX,-0.12599999999999997,4046.9,2019-05-03
IDX:ASX,-0.5625,3955.8,2019-05-10
IDX:ASX,0.35,4025.3,2019-05-17
IDX:ASX,-0.21600000000000003,3981.6,2019-05-24
IDX:ASX,-0.3625,3923.9,2019-05-31
IDX:ASX,0.42400000000000004,4008.1,2019-06-07
IDX:ASX,0.014000000000000023,4010.8,2019-06-14
IDX:ASX,0.17200000000000001,4045.1,2019-06-21
IDX:ASX,0.06000000000000001,4056.9,2019-06-28
IDX:ASX,0.312,4120.5,2019-07-05
IDX:ASX,-0.12399999999999997,4094.9,2019-07-12
IDX:ASX,0.020000000000000018,4098.3,2019-07-19
IDX:ASX,0.12400000000000003,4124.1,2019-07-26
IDX:ASX,-0.404,4039.5,2019-08-02
IDX:ASX,-0.36400000000000005,3965.5,2019-08-09
IDX:ASX,-0.362,3893.7,2019-08-16
IDX:ASX,0.028000000000000025,3898.6,2019-08-23
IDX:ASX,0.35,3953.0,2019-08-30
IDX:ASX,0.23000000000000004,3998.2,2019-09-06
IDX:ASX,0.27599999999999997,4053.3,2019-09-13
IDX:ASX,-0.04999999999999999,4042.9,2019-09-20
IDX:ASX,0.13999999999999996,4071.3,2019-09-27
IDX:ASX,-0.68,3933.1,2019-10-04
IDX:ASX,0.3,3992.2,2019-10-11
IDX:ASX,-0.178,3956.9,2019-10-18
IDX:ASX,0.37,4030.1,2019-10-25
IDX:ASX,-0.03599999999999999,4022.7,2019-11-01
IDX:ASX,0.16200000000000003,4055.7,2019-11-08
IDX:ASX,-0.11599999999999996,4032.0,2019-11-15
IDX:ASX,0.07000000000000002,4045.7,2019-11-22
IDX:ASX,0.10399999999999994,4066.7,2019-11-29
IDX:ASX,-0.21200000000000005,4023.2,2019-12-06
IDX:ASX,0.358,4095.0,2019-12-13
IDX:ASX,0.54,4206.3,2019-12-20
IDX:ASX,0.33,4247.6,2019-12-27
IDX:ASX,0.07800000000000003,4196.5,2019-12-31
IDX:ASX,0.46499999999999997,4235.6,2020-01-03
IDX:ASX,-0.13600000000000004,4206.7,2020-01-10
IDX:ASX,0.242,4257.9,2020-01-17
IDX:ASX,-0.20800000000000005,4213.1,2020-01-24
IDX:ASX,-0.744,4057.5,2020-01-31
IDX:ASX,0.46000000000000013,4151.1,2020-02-07
IDX:ASX,-0.074,4135.1,2020-02-14
IDX:ASX,-0.010000000000000031,4132.7,2020-02-21
IDX:ASX,-2.318,3673.6,2020-02-28
IDX:ASX,-0.382,3600.9,2020-03-06
IDX:ASX,-3.5119999999999996,2994.4,2020-03-13
IDX:ASX,-1.028,2837.1,2020-03-20
IDX:ASX,1.4020000000000001,3021.9,2020-03-27
IDX:ASX,-0.40199999999999997,2958.4,2020-04-03
IDX:ASX,2.255,3233.2,2020-04-09
IDX:ASX,-0.30500000000000016,3190.2,2020-04-17
IDX:ASX,-0.11999999999999997,3168.9,2020-04-24
IDX:ASX,0.15599999999999997,3189.4,2020-05-01
IDX:ASX,0.6325,3270.6,2020-05-07
IDX:ASX,-0.49799999999999994,3188.5,2020-05-15
IDX:ASX,0.7159999999999999,3301.9,2020-05-22
IDX:ASX,0.475,3363.7,2020-05-29
IDX:ASX,1.314,3589.8,2020-06-05
IDX:ASX,-1.186,3379.8,2020-06-12
IDX:ASX,0.6319999999999999,3486.8,2020-06-19
IDX:ASX,-0.45599999999999996,3406.4,2020-06-26
IDX:ASX,0.039999999999999994,3412.3,2020-07-03
IDX:ASX,-0.184,3379.6,2020-07-10
IDX:ASX,0.55,3472.7,2020-07-17
IDX:ASX,-0.45,3394.9,2020-07-24
IDX:ASX,-0.67,3282.0,2020-07-31
IDX:ASX,0.5120000000000001,3366.1,2020-08-07
IDX:ASX,0.1979999999999999,3397.9,2020-08-14
IDX:ASX,-0.26799999999999996,3352.2,2020-08-21
IDX:ASX,-0.055999999999999994,3342.4,2020-08-28
IDX:ASX,-0.66,3254.1,2020-09-04
IDX:ASX,0.682,3365.9,2020-09-11
IDX:ASX,-0.055999999999999994,3356.0,2020-09-18
IDX:ASX,-0.552,3262.0,2020-09-25
IDX:ASX,0.242,3301.3,2020-10-02
IDX:ASX,0.462,3378.4,2020-10-09
IDX:ASX,-0.31,3325.7,2020-10-16
IDX:ASX,-0.088,3310.4,2020-10-23
IDX:ASX,-0.976,3151.3,2020-10-30
IDX:ASX,1.0939999999999999,3326.6,2020-11-06
IDX:ASX,1.384,3560.3,2020-11-13
IDX:ASX,0.15199999999999997,3586.5,2020-11-20
IDX:ASX,0.04400000000000002,3593.7,2020-11-27
IDX:ASX,0.6039999999999999,3702.3,2020-12-04
IDX:ASX,-0.118,3680.4,2020-12-11
IDX:ASX,0.05399999999999999,3689.8,2020-12-18
IDX:ASX,0.02499999999999998,3692.8,2020-12-24
IDX:ASX,-0.16666666666666666,3673.6,2020-12-31
IDX:ASX,1.1039999999999999,3880.4,2021-01-08
